,ID,Category,Date,Score,Name,Active
0,0,Basketball,2022-10-18,126 - 117,Boston Celtics - Philadelphia 76ers,False
1,1,Basketball,2022-10-18,123 - 109,Golden State Warriors - Los Angeles Lakers,False
2,2,Basketball,2022-10-19,113 - 109,Detroit Pistons - Orlando Magic,False
3,3,Basketball,2022-10-19,107 - 114,Indiana Pacers - Washington Wizards,False
4,4,Basketball,2022-10-19,117 - 107,Atlanta Hawks - Houston Rockets,False
5,5,Basketball,2022-10-19,108 - 130,Brooklyn Nets - New Orleans Pelicans,False
6,6,Basketball,2022-10-19,115 - 112,Memphis Grizzlies - New York Knicks,False
7,7,Basketball,2022-10-19,108 - 116,Miami Heat - Chicago Bulls,False
8,8,Basketball,2022-10-19,108 - 105,Toronto Raptors - Cleveland Cavaliers,False
9,9,Basketball,2022-10-19,115 - 108,Minnesota Timberwolves - Oklahoma City Thunder,False
10,10,Basketball,2022-10-19,102 - 129,San Antonio Spurs - Charlotte Hornets,False
11,11,Basketball,2022-10-19,123 - 102,Utah Jazz - Denver Nuggets,False
12,12,Basketball,2022-10-19,107 - 105,Phoenix Suns - Dallas Mavericks,False
13,13,Basketball,2022-10-19,108 - 115,Sacramento Kings - Portland Trail Blazers,False
14,14,Basketball,2022-10-20,88 - 90,Philadelphia 76ers - Milwaukee Bucks,False
15,15,Basketball,2022-10-20,97 - 103,Los Angeles Lakers - Los Angeles Clippers,False
16,16,Basketball,2022-10-21,112 - 124,Charlotte Hornets - New Orleans Pelicans,False
17,17,Basketball,2022-10-21,134 - 137,Indiana Pacers - San Antonio Spurs,False
18,18,Basketball,2022-10-21,102 - 100,Washington Wizards - Chicago Bulls,False
19,19,Basketball,2022-10-21,108 - 98,Atlanta Hawks - Orlando Magic,False
20,20,Basketball,2022-10-21,109 - 105,Brooklyn Nets - Toronto Raptors,False
21,21,Basketball,2022-10-21,104 - 111,Miami Heat - Boston Celtics,False
22,22,Basketball,2022-10-21,130 - 106,New York Knicks - Detroit Pistons,False
23,23,Basketball,2022-10-21,122 - 129,Houston Rockets - Memphis Grizzlies,False
24,24,Basketball,2022-10-21,126 - 132,Minnesota Timberwolves - Utah Jazz,False
25,25,Basketball,2022-10-21,123 - 128,Golden State Warriors - Denver Nuggets,False
26,26,Basketball,2022-10-21,113 - 111,Portland Trail Blazers - Phoenix Suns,False
27,27,Basketball,2022-10-22,105 - 114,Philadelphia 76ers - San Antonio Spurs,False
28,28,Basketball,2022-10-22,124 - 115,Indiana Pacers - Detroit Pistons,False
29,29,Basketball,2022-10-22,120 - 126,Orlando Magic - Boston Celtics,False
30,30,Basketball,2022-10-22,96 - 128,Chicago Bulls - Cleveland Cavaliers,False
31,31,Basketball,2022-10-22,112 - 109,Miami Heat - Toronto Raptors,False
32,32,Basketball,2022-10-22,125 - 105,Milwaukee Bucks - Houston Rockets,False
33,33,Basketball,2022-10-22,137 - 96,Dallas Mavericks - Memphis Grizzlies,False
34,34,Basketball,2022-10-22,122 - 117,Denver Nuggets - Oklahoma City Thunder,False
35,35,Basketball,2022-10-22,109 - 111,Sacramento Kings - Los Angeles Clippers,False
36,36,Basketball,2022-10-23,104 - 106,Los Angeles Lakers - Portland Trail Blazers,False
37,37,Basketball,2022-10-23,109 - 126,Atlanta Hawks - Charlotte Hornets,False
38,38,Basketball,2022-10-23,117 - 107,Cleveland Cavaliers - Washington Wizards,False
39,39,Basketball,2022-10-23,121 - 122,New Orleans Pelicans - Utah Jazz,False
40,40,Basketball,2022-10-23,106 - 116,Oklahoma City Thunder - Minnesota Timberwolves,False
41,41,Basketball,2022-10-23,130 - 125,Golden State Warriors - Sacramento Kings,False
42,42,Basketball,2022-10-23,95 - 112,Los Angeles Clippers - Phoenix Suns,False
43,43,Basketball,2022-10-24,120 - 106,Philadelphia 76ers - Indiana Pacers,False
44,44,Basketball,2022-10-24,90 - 98,Miami Heat - Toronto Raptors,False
45,45,Basketball,2022-10-24,115 - 102,New York Knicks - Orlando Magic,False
46,46,Basketball,2022-10-24,120 - 102,Chicago Bulls - Boston Celtics,False
47,47,Basketball,2022-10-24,114 - 108,Houston Rockets - Utah Jazz,False
48,48,Basketball,2022-10-24,134 - 124,Memphis Grizzlies - Brooklyn Nets,False
49,49,Basketball,2022-10-24,106 - 115,Minnesota Timberwolves - San Antonio Spurs,False
50,50,Basketball,2022-10-24,135 - 110,Portland Trail Blazers - Denver Nuggets,False
51,51,Basketball,2022-10-25,120 - 99,Washington Wizards - Detroit Pistons,False
52,52,Basketball,2022-10-25,113 - 111,New Orleans Pelicans - Dallas Mavericks,False
53,53,Basketball,2022-10-25,108 - 94,Oklahoma City Thunder - Los Angeles Clippers,False
54,54,Basketball,2022-10-25,134 - 105,Phoenix Suns - Golden State Warriors,False
55,55,Basketball,2022-10-26,103 - 92,Cleveland Cavaliers - Orlando Magic,False
56,56,Basketball,2022-10-26,113 - 118,Detroit Pistons - Atlanta Hawks,False
57,57,Basketball,2022-10-26,110 - 99,Milwaukee Bucks - Brooklyn Nets,False
58,58,Basketball,2022-10-26,134 - 131,New York Knicks - Charlotte Hornets,False
59,59,Basketball,2022-10-26,119 - 109,Toronto Raptors - Philadelphia 76ers,False
60,60,Basketball,2022-10-26,124 - 109,Chicago Bulls - Indiana Pacers,False
61,61,Basketball,2022-10-26,134 - 122,Minnesota Timberwolves - San Antonio Spurs,False
62,62,Basketball,2022-10-26,109 - 101,Utah Jazz - Houston Rockets,False
63,63,Basketball,2022-10-26,110 - 99,Denver Nuggets - Los Angeles Lakers,False
64,64,Basketball,2022-10-26,98 - 119,Portland Trail Blazers - Miami Heat,False
65,65,Basketball,2022-10-27,125 - 129,Brooklyn Nets - Dallas Mavericks,False
66,66,Basketball,2022-10-27,118 - 110,Oklahoma City Thunder - Los Angeles Clippers,False
67,67,Basketball,2022-10-27,123 - 110,Golden State Warriors - Miami Heat,False
68,68,Basketball,2022-10-27,110 - 125,Sacramento Kings - Memphis Grizzlies,False
69,69,Basketball,2022-10-28,112 - 136,Detroit Pistons - Atlanta Hawks,False
70,70,Basketball,2022-10-28,113 - 93,Orlando Magic - Charlotte Hornets,False
71,71,Basketball,2022-10-28,123 - 132,Boston Celtics - Cleveland Cavaliers,False
72,72,Basketball,2022-10-28,90 - 112,Toronto Raptors - Philadelphia 76ers,False
73,73,Basketball,2022-10-28,117 - 127,Washington Wizards - Indiana Pacers,False
74,74,Basketball,2022-10-28,119 - 108,Milwaukee Bucks - New York Knicks,False
75,75,Basketball,2022-10-28,111 - 102,Minnesota Timberwolves - Los Angeles Lakers,False
76,76,Basketball,2022-10-28,129 - 124,San Antonio Spurs - Chicago Bulls,False
77,77,Basketball,2022-10-28,117 - 101,Denver Nuggets - Utah Jazz,False
78,78,Basketball,2022-10-28,124 - 111,Phoenix Suns - New Orleans Pelicans,False
79,79,Basketball,2022-10-28,125 - 111,Portland Trail Blazers - Houston Rockets,False
80,80,Basketball,2022-10-29,119 - 113,Sacramento Kings - Miami Heat,False
81,81,Basketball,2022-10-29,120 - 113,Charlotte Hornets - Golden State Warriors,False
82,82,Basketball,2022-10-29,116 - 125,Brooklyn Nets - Indiana Pacers,False
83,83,Basketball,2022-10-29,109 - 114,Chicago Bulls - Philadelphia 76ers,False
84,84,Basketball,2022-10-29,123 - 115,Milwaukee Bucks - Atlanta Hawks,False
85,85,Basketball,2022-10-29,111 - 117,Dallas Mavericks - Oklahoma City Thunder,False
86,86,Basketball,2022-10-29,124 - 123,Utah Jazz - Memphis Grizzlies,False
87,87,Basketball,2022-10-30,91 - 112,Los Angeles Clippers - New Orleans Pelicans,False
88,88,Basketball,2022-10-30,112 - 94,Boston Celtics - Washington Wizards,False
89,89,Basketball,2022-10-30,121 - 108,Cleveland Cavaliers - New York Knicks,False
90,90,Basketball,2022-10-30,128 - 114,Detroit Pistons - Golden State Warriors,False
91,91,Basketball,2022-10-30,107 - 98,San Antonio Spurs - Minnesota Timberwolves,False
92,92,Basketball,2022-10-30,114 - 105,Dallas Mavericks - Orlando Magic,False
93,93,Basketball,2022-10-30,124 - 109,Phoenix Suns - Houston Rockets,False
94,94,Basketball,2022-10-30,121 - 110,Los Angeles Lakers - Denver Nuggets,False
95,95,Basketball,2022-10-31,108 - 115,Charlotte Hornets - Sacramento Kings,False
96,96,Basketball,2022-10-31,111 - 118,Washington Wizards - Philadelphia 76ers,False
97,97,Basketball,2022-10-31,116 - 109,Brooklyn Nets - Indiana Pacers,False
98,98,Basketball,2022-10-31,139 - 109,Toronto Raptors - Atlanta Hawks,False
99,99,Basketball,2022-10-31,110 - 108,Milwaukee Bucks - Detroit Pistons,False
100,100,Basketball,2022-10-31,121 - 105,Utah Jazz - Memphis Grizzlies,False
101,101,Basketball,2022-10-31,95 - 93,Los Angeles Clippers - Houston Rockets,False
102,102,Basketball,2022-11-01,99 - 108,Brooklyn Nets - Chicago Bulls,False
103,103,Basketball,2022-11-01,116 - 109,Miami Heat - Golden State Warriors,False
104,104,Basketball,2022-11-01,116 - 108,Oklahoma City Thunder - Orlando Magic,False
105,105,Basketball,2022-11-01,116 - 107,Phoenix Suns - Minnesota Timberwolves,False
106,106,Basketball,2022-11-02,111 - 121,Philadelphia 76ers - Washington Wizards,False
107,107,Basketball,2022-11-02,114 - 113,Cleveland Cavaliers - Boston Celtics,False
108,108,Basketball,2022-11-02,110 - 107,Miami Heat - Sacramento Kings,False
109,109,Basketball,2022-11-02,99 - 112,New York Knicks - Atlanta Hawks,False
110,110,Basketball,2022-11-02,106 - 88,Chicago Bulls - Charlotte Hornets,False
111,111,Basketball,2022-11-02,101 - 109,Houston Rockets - Los Angeles Clippers,False
112,112,Basketball,2022-11-02,116 - 91,Milwaukee Bucks - Detroit Pistons,False
113,113,Basketball,2022-11-02,100 - 143,San Antonio Spurs - Toronto Raptors,False
114,114,Basketball,2022-11-02,103 - 100,Dallas Mavericks - Utah Jazz,False
115,115,Basketball,2022-11-02,106 - 111,Portland Trail Blazers - Memphis Grizzlies,False
116,116,Basketball,2022-11-02,120 - 117,Los Angeles Lakers - New Orleans Pelicans,False
117,117,Basketball,2022-11-03,130 - 129,Orlando Magic - Golden State Warriors,False
118,118,Basketball,2022-11-03,110 - 122,Oklahoma City Thunder - Denver Nuggets,False
119,119,Basketball,2022-11-04,88 - 112,Detroit Pistons - Cleveland Cavaliers,False
120,120,Basketball,2022-11-04,101 - 99,Indiana Pacers - Miami Heat,False
121,121,Basketball,2022-11-04,104 - 106,Philadelphia 76ers - New York Knicks,False
122,122,Basketball,2022-11-04,86 - 128,Washington Wizards - Brooklyn Nets,False
123,123,Basketball,2022-11-04,123 - 119,Boston Celtics - Chicago Bulls,False
124,124,Basketball,2022-11-04,130 - 99,Memphis Grizzlies - Charlotte Hornets,False
125,125,Basketball,2022-11-04,106 - 113,San Antonio Spurs - Los Angeles Clippers,False
126,126,Basketball,2022-11-04,111 - 110,Dallas Mavericks - Toronto Raptors,False
127,127,Basketball,2022-11-04,114 - 105,New Orleans Pelicans - Golden State Warriors,False
128,128,Basketball,2022-11-04,102 - 115,Minnesota Timberwolves - Milwaukee Bucks,False
129,129,Basketball,2022-11-04,106 - 108,Phoenix Suns - Portland Trail Blazers,False
130,130,Basketball,2022-11-04,116 - 130,Los Angeles Lakers - Utah Jazz,False
131,131,Basketball,2022-11-05,123 - 126,Orlando Magic - Sacramento Kings,False
132,132,Basketball,2022-11-05,94 - 98,Charlotte Hornets - Brooklyn Nets,False
133,133,Basketball,2022-11-05,124 - 121,Atlanta Hawks - New Orleans Pelicans,False
134,134,Basketball,2022-11-05,118 - 133,New York Knicks - Boston Celtics,False
135,135,Basketball,2022-11-05,108 - 94,Milwaukee Bucks - Oklahoma City Thunder,False
136,136,Basketball,2022-11-05,129 - 117,Minnesota Timberwolves - Houston Rockets,False
137,137,Basketball,2022-11-05,126 - 101,Denver Nuggets - San Antonio Spurs,False
138,138,Basketball,2022-11-05,102 - 82,Phoenix Suns - Portland Trail Blazers,False
139,139,Basketball,2022-11-06,100 - 114,Los Angeles Lakers - Cleveland Cavaliers,False
140,140,Basketball,2022-11-06,103 - 97,Memphis Grizzlies - Washington Wizards,False
141,141,Basketball,2022-11-06,113 - 104,Toronto Raptors - Chicago Bulls,False
142,142,Basketball,2022-11-06,102 - 110,Los Angeles Clippers - Utah Jazz,False
143,143,Basketball,2022-11-07,100 - 108,Charlotte Hornets - Washington Wizards,False
144,144,Basketball,2022-11-07,127 - 134,Orlando Magic - Houston Rockets,False
145,145,Basketball,2022-11-07,112 - 103,Detroit Pistons - Oklahoma City Thunder,False
146,146,Basketball,2022-11-07,129 - 122,Indiana Pacers - New Orleans Pelicans,False
147,147,Basketball,2022-11-07,100 - 88,Philadelphia 76ers - Phoenix Suns,False
148,148,Basketball,2022-11-07,117 - 98,Atlanta Hawks - Milwaukee Bucks,False
149,149,Basketball,2022-11-07,107 - 110,Miami Heat - Portland Trail Blazers,False
150,150,Basketball,2022-11-07,111 - 97,Chicago Bulls - Toronto Raptors,False
151,151,Basketball,2022-11-07,106 - 109,Memphis Grizzlies - Boston Celtics,False
152,152,Basketball,2022-11-07,107 - 120,Minnesota Timberwolves - New York Knicks,False
153,153,Basketball,2022-11-07,109 - 115,San Antonio Spurs - Denver Nuggets,False
154,154,Basketball,2022-11-07,96 - 94,Dallas Mavericks - Brooklyn Nets,False
155,155,Basketball,2022-11-07,116 - 113,Golden State Warriors - Sacramento Kings,False
156,156,Basketball,2022-11-07,139 - 116,Utah Jazz - Los Angeles Lakers,False
157,157,Basketball,2022-11-07,119 - 117,Los Angeles Clippers - Cleveland Cavaliers,False
158,158,Basketball,2022-11-09,94 - 87,Orlando Magic - Dallas Mavericks,False
159,159,Basketball,2022-11-09,95 - 105,Charlotte Hornets - Portland Trail Blazers,False
160,160,Basketball,2022-11-09,119 - 122,Indiana Pacers - Denver Nuggets,False
161,161,Basketball,2022-11-09,119 - 125,Atlanta Hawks - Utah Jazz,False
162,162,Basketball,2022-11-09,128 - 112,Boston Celtics - Detroit Pistons,False
163,163,Basketball,2022-11-09,112 - 85,Brooklyn Nets - New York Knicks,False
164,164,Basketball,2022-11-09,116 - 109,Toronto Raptors - Houston Rockets,False
165,165,Basketball,2022-11-09,111 - 115,Chicago Bulls - New Orleans Pelicans,False
166,166,Basketball,2022-11-09,117 - 129,Minnesota Timberwolves - Phoenix Suns,False
167,167,Basketball,2022-11-09,132 - 136,Oklahoma City Thunder - Milwaukee Bucks,False
168,168,Basketball,2022-11-09,122 - 124,San Antonio Spurs - Memphis Grizzlies,False
169,169,Basketball,2022-11-09,114 - 101,Los Angeles Clippers - Los Angeles Lakers,False
170,170,Basketball,2022-11-09,127 - 120,Sacramento Kings - Cleveland Cavaliers,False
171,171,Basketball,2022-11-10,113 - 105,Washington Wizards - Dallas Mavericks,False
172,172,Basketball,2022-11-10,104 - 95,Atlanta Hawks - Philadelphia 76ers,False
173,173,Basketball,2022-11-10,117 - 112,Miami Heat - Charlotte Hornets,False
174,174,Basketball,2022-11-10,95 - 106,New Orleans Pelicans - Portland Trail Blazers,False
175,175,Basketball,2022-11-11,131 - 112,Boston Celtics - Denver Nuggets,False
176,176,Basketball,2022-11-11,114 - 97,Orlando Magic - Phoenix Suns,False
177,177,Basketball,2022-11-11,121 - 112,New York Knicks - Detroit Pistons,False
178,178,Basketball,2022-11-11,132 - 113,Oklahoma City Thunder - Toronto Raptors,False
179,179,Basketball,2022-11-11,111 - 93,San Antonio Spurs - Milwaukee Bucks,False
180,180,Basketball,2022-11-11,114 - 103,Memphis Grizzlies - Minnesota Timberwolves,False
181,181,Basketball,2022-11-11,106 - 101,Golden State Warriors - Cleveland Cavaliers,False
182,182,Basketball,2022-11-11,114 - 120,Los Angeles Lakers - Sacramento Kings,False
183,183,Basketball,2022-11-12,95 - 110,Los Angeles Clippers - Brooklyn Nets,False
184,184,Basketball,2022-11-12,121 - 112,Washington Wizards - Utah Jazz,False
185,185,Basketball,2022-11-12,108 - 117,Detroit Pistons - Boston Celtics,False
186,186,Basketball,2022-11-12,118 - 104,Indiana Pacers - Toronto Raptors,False
187,187,Basketball,2022-11-12,121 - 109,Philadelphia 76ers - Atlanta Hawks,False
188,188,Basketball,2022-11-12,132 - 115,Miami Heat - Charlotte Hornets,False
189,189,Basketball,2022-11-12,117 - 112,Dallas Mavericks - Portland Trail Blazers,False
190,190,Basketball,2022-11-12,119 - 106,New Orleans Pelicans - Houston Rockets,False
191,191,Basketball,2022-11-13,135 - 145,New York Knicks - Oklahoma City Thunder,False
192,192,Basketball,2022-11-13,124 - 129,Cleveland Cavaliers - Minnesota Timberwolves,False
193,193,Basketball,2022-11-13,102 - 92,Washington Wizards - Memphis Grizzlies,False
194,194,Basketball,2022-11-13,105 - 98,Philadelphia 76ers - Utah Jazz,False
195,195,Basketball,2022-11-13,103 - 126,Chicago Bulls - Denver Nuggets,False
196,196,Basketball,2022-11-13,122 - 115,Sacramento Kings - Golden State Warriors,False
197,197,Basketball,2022-11-13,116 - 103,Los Angeles Lakers - Brooklyn Nets,False
198,198,Basketball,2022-11-14,111 - 115,Detroit Pistons - Toronto Raptors,False
199,199,Basketball,2022-11-14,105 - 112,Orlando Magic - Charlotte Hornets,False
200,200,Basketball,2022-11-14,126 - 122,Boston Celtics - Oklahoma City Thunder,False
201,201,Basketball,2022-11-14,113 - 112,Miami Heat - Phoenix Suns,False
202,202,Basketball,2022-11-14,106 - 122,Houston Rockets - Los Angeles Clippers,False
203,203,Basketball,2022-11-14,106 - 121,Milwaukee Bucks - Atlanta Hawks,False
204,204,Basketball,2022-11-14,132 - 95,Golden State Warriors - San Antonio Spurs,False
205,205,Basketball,2022-11-15,113 - 102,New Orleans Pelicans - Memphis Grizzlies,False
206,206,Basketball,2022-11-15,103 - 101,Dallas Mavericks - Los Angeles Clippers,False
207,207,Basketball,2022-11-15,111 - 118,Utah Jazz - New York Knicks,False
208,208,Basketball,2022-11-15,117 - 110,Portland Trail Blazers - San Antonio Spurs,False
209,209,Basketball,2022-11-15,153 - 121,Sacramento Kings - Brooklyn Nets,False
210,210,Basketball,2022-11-16,113 - 125,Charlotte Hornets - Indiana Pacers,False
211,211,Basketball,2022-11-16,108 - 126,Orlando Magic - Minnesota Timberwolves,False
212,212,Basketball,2022-11-16,120 - 121,Washington Wizards - Oklahoma City Thunder,False
213,213,Basketball,2022-11-16,101 - 126,Atlanta Hawks - Boston Celtics,False
214,214,Basketball,2022-11-16,112 - 104,Toronto Raptors - Miami Heat,False
215,215,Basketball,2022-11-16,113 - 98,Milwaukee Bucks - Cleveland Cavaliers,False
216,216,Basketball,2022-11-16,124 - 110,New Orleans Pelicans - Chicago Bulls,False
217,217,Basketball,2022-11-16,92 - 101,Dallas Mavericks - Houston Rockets,False
218,218,Basketball,2022-11-16,103 - 106,Denver Nuggets - New York Knicks,False
219,219,Basketball,2022-11-16,130 - 119,Phoenix Suns - Golden State Warriors,False
220,220,Basketball,2022-11-17,107 - 109,Portland Trail Blazers - Brooklyn Nets,False
221,221,Basketball,2022-11-17,130 - 112,Sacramento Kings - San Antonio Spurs,False
222,222,Basketball,2022-11-17,96 - 91,Los Angeles Clippers - Detroit Pistons,False
223,223,Basketball,2022-11-18,107 - 106,Washington Wizards - Miami Heat,False
224,224,Basketball,2022-11-18,132 - 122,Cleveland Cavaliers - Charlotte Hornets,False
225,225,Basketball,2022-11-18,110 - 102,Philadelphia 76ers - Milwaukee Bucks,False
226,226,Basketball,2022-11-18,107 - 108,Chicago Bulls - Orlando Magic,False
227,227,Basketball,2022-11-18,91 - 99,Houston Rockets - Indiana Pacers,False
228,228,Basketball,2022-11-18,121 - 110,Memphis Grizzlies - Oklahoma City Thunder,False
229,229,Basketball,2022-11-18,127 - 99,Dallas Mavericks - Denver Nuggets,False
230,230,Basketball,2022-11-18,109 - 117,New Orleans Pelicans - Boston Celtics,False
231,231,Basketball,2022-11-18,134 - 133,Utah Jazz - Phoenix Suns,False
232,232,Basketball,2022-11-18,111 - 101,Golden State Warriors - New York Knicks,False
233,233,Basketball,2022-11-18,128 - 121,Los Angeles Lakers - Detroit Pistons,False
234,234,Basketball,2022-11-19,124 - 122,Atlanta Hawks - Toronto Raptors,False
235,235,Basketball,2022-11-19,114 - 113,Indiana Pacers - Orlando Magic,False
236,236,Basketball,2022-11-19,109 - 112,Philadelphia 76ers - Minnesota Timberwolves,False
237,237,Basketball,2022-11-19,113 - 118,Portland Trail Blazers - Utah Jazz,False
238,238,Basketball,2022-11-19,119 - 97,Los Angeles Clippers - San Antonio Spurs,False
239,239,Basketball,2022-11-20,116 - 95,Phoenix Suns - New York Knicks,False
240,240,Basketball,2022-11-20,137 - 129,Sacramento Kings - Detroit Pistons,False
241,241,Basketball,2022-11-20,106 - 102,Washington Wizards - Charlotte Hornets,False
242,242,Basketball,2022-11-20,127 - 115,Brooklyn Nets - Memphis Grizzlies,False
243,243,Basketball,2022-11-20,113 - 87,Cleveland Cavaliers - Miami Heat,False
244,244,Basketball,2022-11-20,120 - 127,Houston Rockets - Golden State Warriors,False
245,245,Basketball,2022-11-20,97 - 98,Dallas Mavericks - Denver Nuggets,False
246,246,Basketball,2022-11-20,123 - 92,Los Angeles Lakers - San Antonio Spurs,False
247,247,Basketball,2022-11-21,114 - 102,Cleveland Cavaliers - Atlanta Hawks,False
248,248,Basketball,2022-11-21,123 - 102,Indiana Pacers - Orlando Magic,False
249,249,Basketball,2022-11-21,121 - 107,Chicago Bulls - Boston Celtics,False
250,250,Basketball,2022-11-21,119 - 111,Milwaukee Bucks - Portland Trail Blazers,False
251,251,Basketball,2022-11-21,105 - 101,Minnesota Timberwolves - Miami Heat,False
252,252,Basketball,2022-11-21,128 - 83,New Orleans Pelicans - Golden State Warriors,False
253,253,Basketball,2022-11-21,119 - 129,Oklahoma City Thunder - New York Knicks,False
254,254,Basketball,2022-11-21,121 - 114,Los Angeles Clippers - Utah Jazz,False
255,255,Basketball,2022-11-22,115 - 106,Philadelphia 76ers - Brooklyn Nets,False
256,256,Basketball,2022-11-22,109 - 113,Memphis Grizzlies - Sacramento Kings,False
257,257,Basketball,2022-11-22,108 - 110,Denver Nuggets - Detroit Pistons,False
258,258,Basketball,2022-11-22,115 - 105,Phoenix Suns - Los Angeles Lakers,False
259,259,Basketball,2022-11-23,107 - 101,Charlotte Hornets - Philadelphia 76ers,False
260,260,Basketball,2022-11-23,114 - 96,Cleveland Cavaliers - Portland Trail Blazers,False
261,261,Basketball,2022-11-23,101 - 115,Indiana Pacers - Minnesota Timberwolves,False
262,262,Basketball,2022-11-23,115 - 106,Atlanta Hawks - Sacramento Kings,False
263,263,Basketball,2022-11-23,125 - 112,Boston Celtics - Dallas Mavericks,False
264,264,Basketball,2022-11-23,113 - 105,Miami Heat - Washington Wizards,False
265,265,Basketball,2022-11-23,98 - 112,Toronto Raptors - Brooklyn Nets,False
266,266,Basketball,2022-11-23,113 - 118,Milwaukee Bucks - Chicago Bulls,False
267,267,Basketball,2022-11-23,126 - 131,Oklahoma City Thunder - Denver Nuggets,False
268,268,Basketball,2022-11-23,110 - 129,San Antonio Spurs - New Orleans Pelicans,False
269,269,Basketball,2022-11-23,116 - 125,Utah Jazz - Detroit Pistons,False
270,270,Basketball,2022-11-23,124 - 107,Golden State Warriors - Los Angeles Clippers,False
271,271,Basketball,2022-11-25,110 - 108,Charlotte Hornets - Minnesota Timberwolves,False
272,272,Basketball,2022-11-25,99 - 107,Orlando Magic - Philadelphia 76ers,False
273,273,Basketball,2022-11-25,129 - 132,New York Knicks - Portland Trail Blazers,False
274,274,Basketball,2022-11-25,122 - 104,Boston Celtics - Sacramento Kings,False
275,275,Basketball,2022-11-25,128 - 122,Houston Rockets - Atlanta Hawks,False
276,276,Basketball,2022-11-25,128 - 117,Indiana Pacers - Brooklyn Nets,False
277,277,Basketball,2022-11-25,132 - 111,Memphis Grizzlies - New Orleans Pelicans,False
278,278,Basketball,2022-11-25,110 - 107,Miami Heat - Washington Wizards,False
279,279,Basketball,2022-11-25,117 - 102,Milwaukee Bucks - Cleveland Cavaliers,False
280,280,Basketball,2022-11-25,123 - 119,Oklahoma City Thunder - Chicago Bulls,False
