,ID,Category,Date,Score,Name,Active
281,281,Basketball,2022-11-25,94 - 105,San Antonio Spurs - Los Angeles Lakers,False
282,282,Basketball,2022-11-25,108 - 102,Phoenix Suns - Detroit Pistons,False
283,283,Basketball,2022-11-25,129 - 118,Golden State Warriors - Utah Jazz,False
284,284,Basketball,2022-11-25,104 - 114,Los Angeles Clippers - Denver Nuggets,False
285,285,Basketball,2022-11-26,105 - 100,Toronto Raptors - Dallas Mavericks,False
286,286,Basketball,2022-11-26,118 - 105,Houston Rockets - Oklahoma City Thunder,False
287,287,Basketball,2022-11-26,138 - 143,San Antonio Spurs - Los Angeles Lakers,False
288,288,Basketball,2022-11-26,113 - 112,Phoenix Suns - Utah Jazz,False
289,289,Basketball,2022-11-27,111 - 97,Brooklyn Nets - Portland Trail Blazers,False
290,290,Basketball,2022-11-27,114 - 137,Minnesota Timberwolves - Golden State Warriors,False
291,291,Basketball,2022-11-27,114 - 100,Los Angeles Clippers - Indiana Pacers,False
292,292,Basketball,2022-11-27,98 - 106,Atlanta Hawks - Miami Heat,False
293,293,Basketball,2022-11-27,130 - 121,Boston Celtics - Washington Wizards,False
294,294,Basketball,2022-11-27,94 - 102,Detroit Pistons - Cleveland Cavaliers,False
295,295,Basketball,2022-11-27,123 - 127,New York Knicks - Memphis Grizzlies,False
296,296,Basketball,2022-11-27,103 - 133,Orlando Magic - Philadelphia 76ers,False
297,297,Basketball,2022-11-27,124 - 115,Milwaukee Bucks - Dallas Mavericks,False
298,298,Basketball,2022-11-28,104 - 101,Philadelphia 76ers - Atlanta Hawks,False
299,299,Basketball,2022-11-28,142 - 127,Washington Wizards - Minnesota Timberwolves,False
300,300,Basketball,2022-11-28,140 - 105,Boston Celtics - Charlotte Hornets,False
301,301,Basketball,2022-11-28,109 - 102,Brooklyn Nets - Orlando Magic,False
302,302,Basketball,2022-11-28,100 - 88,Toronto Raptors - Cleveland Cavaliers,False
303,303,Basketball,2022-11-28,105 - 101,New Orleans Pelicans - Oklahoma City Thunder,False
304,304,Basketball,2022-11-28,129 - 113,Denver Nuggets - Houston Rockets,False
305,305,Basketball,2022-11-28,107 - 114,Utah Jazz - Chicago Bulls,False
306,306,Basketball,2022-11-28,117 - 122,Sacramento Kings - Phoenix Suns,False
307,307,Basketball,2022-11-28,115 - 116,Los Angeles Lakers - Indiana Pacers,False
308,308,Basketball,2022-11-29,110 - 140,Detroit Pistons - New York Knicks,False
309,309,Basketball,2022-11-29,116 - 113,Dallas Mavericks - Golden State Warriors,False
310,310,Basketball,2022-11-29,112 - 118,Portland Trail Blazers - Los Angeles Clippers,False
311,311,Basketball,2022-11-30,113 - 85,Cleveland Cavaliers - Philadelphia 76ers,False
312,312,Basketball,2022-11-30,108 - 125,Orlando Magic - Atlanta Hawks,False
313,313,Basketball,2022-11-30,134 - 121,Boston Celtics - Miami Heat,False
314,314,Basketball,2022-11-30,113 - 107,Brooklyn Nets - Washington Wizards,False
315,315,Basketball,2022-11-30,103 - 109,New York Knicks - Milwaukee Bucks,False
316,316,Basketball,2022-11-30,109 - 101,Minnesota Timberwolves - Memphis Grizzlies,False
317,317,Basketball,2022-11-30,126 - 108,New Orleans Pelicans - Toronto Raptors,False
318,318,Basketball,2022-11-30,119 - 111,Oklahoma City Thunder - San Antonio Spurs,False
319,319,Basketball,2022-11-30,120 - 100,Denver Nuggets - Houston Rockets,False
320,320,Basketball,2022-11-30,132 - 113,Phoenix Suns - Chicago Bulls,False
321,321,Basketball,2022-11-30,125 - 112,Utah Jazz - Los Angeles Clippers,False
322,322,Basketball,2022-11-30,137 - 114,Sacramento Kings - Indiana Pacers,False
323,323,Basketball,2022-11-30,128 - 109,Los Angeles Lakers - Portland Trail Blazers,False
324,324,Basketball,2022-12-01,131 - 125,Detroit Pistons - Dallas Mavericks,False
325,325,Basketball,2022-12-02,117 - 116,Charlotte Hornets - Washington Wizards,False
326,326,Basketball,2022-12-02,117 - 109,Atlanta Hawks - Denver Nuggets,False
327,327,Basketball,2022-12-02,116 - 120,Boston Celtics - Miami Heat,False
328,328,Basketball,2022-12-02,114 - 105,Brooklyn Nets - Toronto Raptors,False
329,329,Basketball,2022-12-02,107 - 96,Cleveland Cavaliers - Orlando Magic,False
330,330,Basketball,2022-12-02,129 - 133,Milwaukee Bucks - Los Angeles Lakers,False
331,331,Basketball,2022-12-02,117 - 109,Memphis Grizzlies - Philadelphia 76ers,False
332,332,Basketball,2022-12-02,99 - 117,San Antonio Spurs - New Orleans Pelicans,False
333,333,Basketball,2022-12-02,121 - 122,Phoenix Suns - Houston Rockets,False
334,334,Basketball,2022-12-02,139 - 119,Utah Jazz - Indiana Pacers,False
335,335,Basketball,2022-12-02,119 - 111,Golden State Warriors - Chicago Bulls,False
336,336,Basketball,2022-12-03,100 - 121,New York Knicks - Dallas Mavericks,False
337,337,Basketball,2022-12-03,96 - 123,Los Angeles Clippers - Sacramento Kings,False
338,338,Basketball,2022-12-03,96 - 105,Charlotte Hornets - Milwaukee Bucks,False
339,339,Basketball,2022-12-03,128 - 135,Minnesota Timberwolves - Oklahoma City Thunder,False
340,340,Basketball,2022-12-03,121 - 108,Toronto Raptors - Orlando Magic,False
341,341,Basketball,2022-12-03,120 - 101,Golden State Warriors - Houston Rockets,False
342,342,Basketball,2022-12-03,111 - 116,Utah Jazz - Portland Trail Blazers,False
343,343,Basketball,2022-12-04,121 - 106,New Orleans Pelicans - Denver Nuggets,False
344,344,Basketball,2022-12-04,95 - 133,San Antonio Spurs - Phoenix Suns,False
345,345,Basketball,2022-12-04,92 - 103,Brooklyn Nets - Boston Celtics,False
346,346,Basketball,2022-12-04,112 - 122,Detroit Pistons - Memphis Grizzlies,False
347,347,Basketball,2022-12-04,92 - 81,New York Knicks - Cleveland Cavaliers,False
348,348,Basketball,2022-12-04,110 - 101,Sacramento Kings - Chicago Bulls,False
349,349,Basketball,2022-12-04,119 - 130,Washington Wizards - Los Angeles Lakers,False
350,350,Basketball,2022-12-04,116 - 100,Portland Trail Blazers - Indiana Pacers,False
351,351,Basketball,2022-12-05,117 - 119,Charlotte Hornets - Los Angeles Clippers,False
352,352,Basketball,2022-12-05,102 - 109,Orlando Magic - Milwaukee Bucks,False
353,353,Basketball,2022-12-05,114 - 121,Atlanta Hawks - Oklahoma City Thunder,False
354,354,Basketball,2022-12-05,110 - 116,Toronto Raptors - Boston Celtics,False
355,355,Basketball,2022-12-05,132 - 123,Houston Rockets - Philadelphia 76ers,False
356,356,Basketball,2022-12-05,101 - 93,Memphis Grizzlies - Miami Heat,False
357,357,Basketball,2022-12-05,130 - 111,Dallas Mavericks - Phoenix Suns,False
358,358,Basketball,2022-12-05,104 - 112,Golden State Warriors - Indiana Pacers,False
359,359,Basketball,2022-12-06,116 - 102,Cleveland Cavaliers - Los Angeles Lakers,False
360,360,Basketball,2022-12-06,96 - 116,Miami Heat - Detroit Pistons,False
361,361,Basketball,2022-12-06,115 - 116,Denver Nuggets - Dallas Mavericks,False
362,362,Basketball,2022-12-07,116 - 111,Orlando Magic - Los Angeles Clippers,False
363,363,Basketball,2022-12-07,122 - 116,Brooklyn Nets - Charlotte Hornets,False
364,364,Basketball,2022-12-07,113 - 89,New York Knicks - Atlanta Hawks,False
365,365,Basketball,2022-12-07,126 - 113,Toronto Raptors - Los Angeles Lakers,False
366,366,Basketball,2022-12-07,115 - 111,Chicago Bulls - Washington Wizards,False
367,367,Basketball,2022-12-07,123 - 102,Memphis Grizzlies - Oklahoma City Thunder,False
368,368,Basketball,2022-12-07,126 - 113,Milwaukee Bucks - Sacramento Kings,False
369,369,Basketball,2022-12-07,121 - 115,Minnesota Timberwolves - Indiana Pacers,False
370,370,Basketball,2022-12-07,104 - 98,New Orleans Pelicans - Detroit Pistons,False
371,371,Basketball,2022-12-07,124 - 123,Utah Jazz - Golden State Warriors,False
372,372,Basketball,2022-12-07,98 - 125,Phoenix Suns - Boston Celtics,False
373,373,Basketball,2022-12-08,115 - 110,Miami Heat - Los Angeles Clippers,True
374,374,Basketball,2022-12-08,118 - 109,San Antonio Spurs - Houston Rockets,True
375,375,Basketball,2022-12-08,120 - 121,Portland Trail Blazers - Denver Nuggets,True
376,376,Basketball,2022-12-09,,Charlotte Hornets - New York Knicks,True
377,377,Basketball,2022-12-09,,Indiana Pacers - Washington Wizards,True
378,378,Basketball,2022-12-09,,Orlando Magic - Toronto Raptors,True
379,379,Basketball,2022-12-09,,Brooklyn Nets - Atlanta Hawks,True
380,380,Basketball,2022-12-09,,Cleveland Cavaliers - Sacramento Kings,True
381,381,Basketball,2022-12-09,,Philadelphia 76ers - Los Angeles Lakers,True
382,382,Basketball,2022-12-09,,Memphis Grizzlies - Detroit Pistons,True
383,383,Basketball,2022-12-09,,New Orleans Pelicans - Phoenix Suns,True
384,384,Basketball,2022-12-09,,Utah Jazz - Minnesota Timberwolves,True
385,385,Basketball,2022-12-09,,Dallas Mavericks - Milwaukee Bucks,True
386,386,Basketball,2022-12-10,,Miami Heat - San Antonio Spurs,True
387,387,Basketball,2022-12-10,,Indiana Pacers - Brooklyn Nets,True
388,388,Basketball,2022-12-10,,Washington Wizards - Los Angeles Clippers,True
389,389,Basketball,2022-12-10,,Cleveland Cavaliers - Oklahoma City Thunder,True
390,390,Basketball,2022-12-10,,Chicago Bulls - Dallas Mavericks,True
391,391,Basketball,2022-12-10,,Golden State Warriors - Boston Celtics,True
392,392,Basketball,2022-12-10,,Denver Nuggets - Utah Jazz,True
393,393,Basketball,2022-12-10,,Portland Trail Blazers - Minnesota Timberwolves,True
394,394,Basketball,2022-12-11,,New Orleans Pelicans - Phoenix Suns,True
395,395,Basketball,2022-12-11,,Detroit Pistons - Los Angeles Lakers,True
396,396,Basketball,2022-12-11,,New York Knicks - Sacramento Kings,True
397,397,Basketball,2022-12-11,,Orlando Magic - Toronto Raptors,True
398,398,Basketball,2022-12-11,,Philadelphia 76ers - Charlotte Hornets,True
399,399,Basketball,2022-12-11,,Atlanta Hawks - Chicago Bulls,True
400,400,Basketball,2022-12-11,,Houston Rockets - Milwaukee Bucks,True
401,401,Basketball,2022-12-12,,Indiana Pacers - Miami Heat,True
402,402,Basketball,2022-12-12,,Washington Wizards - Brooklyn Nets,True
403,403,Basketball,2022-12-12,,Memphis Grizzlies - Atlanta Hawks,True
404,404,Basketball,2022-12-12,,Dallas Mavericks - Oklahoma City Thunder,True
405,405,Basketball,2022-12-12,,San Antonio Spurs - Cleveland Cavaliers,True
406,406,Basketball,2022-12-12,,Portland Trail Blazers - Minnesota Timberwolves,True
407,407,Basketball,2022-12-12,,Los Angeles Clippers - Boston Celtics,True
408,408,Basketball,2022-12-13,,Philadelphia 76ers - Sacramento Kings,True
409,409,Basketball,2022-12-13,,Milwaukee Bucks - Golden State Warriors,True
410,410,Basketball,2022-12-13,,Houston Rockets - Phoenix Suns,True
411,411,Basketball,2022-12-13,,Utah Jazz - New Orleans Pelicans,True
412,412,Basketball,2022-12-13,,Los Angeles Lakers - Boston Celtics,True
413,413,Basketball,2022-12-14,,Charlotte Hornets - Detroit Pistons,True
414,414,Basketball,2022-12-14,,Indiana Pacers - Golden State Warriors,True
415,415,Basketball,2022-12-14,,Orlando Magic - Atlanta Hawks,True
416,416,Basketball,2022-12-14,,Chicago Bulls - New York Knicks,True
417,417,Basketball,2022-12-14,,Toronto Raptors - Sacramento Kings,True
418,418,Basketball,2022-12-14,,Oklahoma City Thunder - Miami Heat,True
419,419,Basketball,2022-12-14,,San Antonio Spurs - Portland Trail Blazers,True
420,420,Basketball,2022-12-14,,Dallas Mavericks - Cleveland Cavaliers,True
421,421,Basketball,2022-12-14,,Denver Nuggets - Washington Wizards,True
422,422,Basketball,2022-12-14,,Los Angeles Clippers - Minnesota Timberwolves,True
423,423,Basketball,2022-12-15,,Houston Rockets - Miami Heat,True
424,424,Basketball,2022-12-15,,Memphis Grizzlies - Milwaukee Bucks,True
425,425,Basketball,2022-12-15,,Utah Jazz - New Orleans Pelicans,True
426,426,Basketball,2022-12-15,,Los Angeles Clippers - Phoenix Suns,True
427,427,Basketball,2022-12-16,,Charlotte Hornets - Atlanta Hawks,True
428,428,Basketball,2022-12-16,,Detroit Pistons - Sacramento Kings,True
429,429,Basketball,2022-12-16,,Boston Celtics - Orlando Magic,True
430,430,Basketball,2022-12-16,,Cleveland Cavaliers - Indiana Pacers,True
431,431,Basketball,2022-12-16,,Philadelphia 76ers - Golden State Warriors,True
432,432,Basketball,2022-12-16,,Toronto Raptors - Brooklyn Nets,True
433,433,Basketball,2022-12-16,,Chicago Bulls - New York Knicks,True
434,434,Basketball,2022-12-16,,Oklahoma City Thunder - Minnesota Timberwolves,True
435,435,Basketball,2022-12-16,,Dallas Mavericks - Portland Trail Blazers,True
436,436,Basketball,2022-12-16,,Los Angeles Lakers - Denver Nuggets,True
437,437,Basketball,2022-12-17,,Los Angeles Clippers - Washington Wizards,True
438,438,Basketball,2022-12-17,,San Antonio Spurs - Miami Heat,True
439,439,Basketball,2022-12-17,,Cleveland Cavaliers - Dallas Mavericks,True
440,440,Basketball,2022-12-17,,Houston Rockets - Portland Trail Blazers,True
441,441,Basketball,2022-12-17,,Milwaukee Bucks - Utah Jazz,True
442,442,Basketball,2022-12-17,,Oklahoma City Thunder - Memphis Grizzlies,True
443,443,Basketball,2022-12-17,,Phoenix Suns - New Orleans Pelicans,True
444,444,Basketball,2022-12-18,,Boston Celtics - Orlando Magic,True
445,445,Basketball,2022-12-18,,Indiana Pacers - New York Knicks,True
446,446,Basketball,2022-12-18,,Detroit Pistons - Brooklyn Nets,True
447,447,Basketball,2022-12-18,,Toronto Raptors - Golden State Warriors,True
448,448,Basketball,2022-12-18,,Minnesota Timberwolves - Chicago Bulls,True
449,449,Basketball,2022-12-18,,Denver Nuggets - Charlotte Hornets,True
450,450,Basketball,2022-12-18,,Los Angeles Lakers - Washington Wizards,True
451,451,Basketball,2022-12-19,,Cleveland Cavaliers - Utah Jazz,True
452,452,Basketball,2022-12-19,,Philadelphia 76ers - Toronto Raptors,True
453,453,Basketball,2022-12-19,,Atlanta Hawks - Orlando Magic,True
454,454,Basketball,2022-12-19,,Houston Rockets - San Antonio Spurs,True
455,455,Basketball,2022-12-19,,Minnesota Timberwolves - Dallas Mavericks,True
456,456,Basketball,2022-12-19,,New Orleans Pelicans - Milwaukee Bucks,True
457,457,Basketball,2022-12-19,,Oklahoma City Thunder - Portland Trail Blazers,True
458,458,Basketball,2022-12-19,,Phoenix Suns - Los Angeles Lakers,True
459,459,Basketball,2022-12-19,,Sacramento Kings - Charlotte Hornets,True
460,460,Basketball,2022-12-20,,Detroit Pistons - Utah Jazz,True
461,461,Basketball,2022-12-20,,Miami Heat - Chicago Bulls,True
462,462,Basketball,2022-12-20,,New York Knicks - Golden State Warriors,True
463,463,Basketball,2022-12-20,,Phoenix Suns - Washington Wizards,True
464,464,Basketball,2022-12-20,,Denver Nuggets - Memphis Grizzlies,True
465,465,Basketball,2022-12-21,,Cleveland Cavaliers - Milwaukee Bucks,True
466,466,Basketball,2022-12-21,,Philadelphia 76ers - Detroit Pistons,True
467,467,Basketball,2022-12-21,,Atlanta Hawks - Chicago Bulls,True
468,468,Basketball,2022-12-21,,Boston Celtics - Indiana Pacers,True
469,469,Basketball,2022-12-21,,Brooklyn Nets - Golden State Warriors,True
470,470,Basketball,2022-12-21,,New York Knicks - Toronto Raptors,True
471,471,Basketball,2022-12-21,,Houston Rockets - Orlando Magic,True
472,472,Basketball,2022-12-21,,Minnesota Timberwolves - Dallas Mavericks,True
473,473,Basketball,2022-12-21,,Oklahoma City Thunder - Portland Trail Blazers,True
474,474,Basketball,2022-12-21,,Sacramento Kings - Los Angeles Lakers,True
475,475,Basketball,2022-12-21,,Los Angeles Clippers - Charlotte Hornets,True
476,476,Basketball,2022-12-22,,New Orleans Pelicans - San Antonio Spurs,True
477,477,Basketball,2022-12-22,,Utah Jazz - Washington Wizards,True
478,478,Basketball,2022-12-23,,Orlando Magic - San Antonio Spurs,True
479,479,Basketball,2022-12-23,,Philadelphia 76ers - Los Angeles Clippers,True
480,480,Basketball,2022-12-23,,Atlanta Hawks - Detroit Pistons,True
481,481,Basketball,2022-12-23,,Boston Celtics - Minnesota Timberwolves,True
482,482,Basketball,2022-12-23,,Brooklyn Nets - Milwaukee Bucks,True
483,483,Basketball,2022-12-23,,Cleveland Cavaliers - Toronto Raptors,True
484,484,Basketball,2022-12-23,,New York Knicks - Chicago Bulls,True
485,485,Basketball,2022-12-23,,Houston Rockets - Dallas Mavericks,True
486,486,Basketball,2022-12-23,,Miami Heat - Indiana Pacers,True
487,487,Basketball,2022-12-23,,Oklahoma City Thunder - New Orleans Pelicans,True
488,488,Basketball,2022-12-23,,Denver Nuggets - Portland Trail Blazers,True
489,489,Basketball,2022-12-23,,Phoenix Suns - Memphis Grizzlies,True
490,490,Basketball,2022-12-23,,Sacramento Kings - Washington Wizards,True
491,491,Basketball,2022-12-23,,Los Angeles Lakers - Charlotte Hornets,True
492,492,Basketball,2022-12-25,,New York Knicks - Philadelphia 76ers,True
493,493,Basketball,2022-12-25,,Dallas Mavericks - Los Angeles Lakers,True
494,494,Basketball,2022-12-25,,Boston Celtics - Milwaukee Bucks,True
495,495,Basketball,2022-12-25,,Golden State Warriors - Memphis Grizzlies,True
496,496,Basketball,2022-12-25,,Denver Nuggets - Phoenix Suns,True
497,497,Basketball,2022-12-26,,Cleveland Cavaliers - Brooklyn Nets,True
498,498,Basketball,2022-12-26,,Detroit Pistons - Los Angeles Clippers,True
499,499,Basketball,2022-12-26,,Miami Heat - Minnesota Timberwolves,True
500,500,Basketball,2022-12-26,,Chicago Bulls - Houston Rockets,True
501,501,Basketball,2022-12-26,,New Orleans Pelicans - Indiana Pacers,True
502,502,Basketball,2022-12-26,,San Antonio Spurs - Utah Jazz,True
503,503,Basketball,2022-12-26,,Portland Trail Blazers - Charlotte Hornets,True
504,504,Basketball,2022-12-27,,Orlando Magic - Los Angeles Lakers,True
505,505,Basketball,2022-12-27,,Washington Wizards - Philadelphia 76ers,True
506,506,Basketball,2022-12-27,,Boston Celtics - Houston Rockets,True
507,507,Basketball,2022-12-27,,Indiana Pacers - Atlanta Hawks,True
508,508,Basketball,2022-12-27,,Toronto Raptors - Los Angeles Clippers,True
509,509,Basketball,2022-12-27,,Memphis Grizzlies - Phoenix Suns,True
510,510,Basketball,2022-12-27,,Oklahoma City Thunder - San Antonio Spurs,True
511,511,Basketball,2022-12-27,,Dallas Mavericks - New York Knicks,True
512,512,Basketball,2022-12-27,,Golden State Warriors - Charlotte Hornets,True
513,513,Basketball,2022-12-27,,Sacramento Kings - Denver Nuggets,True
514,514,Basketball,2022-12-28,,Detroit Pistons - Orlando Magic,True
515,515,Basketball,2022-12-28,,Washington Wizards - Phoenix Suns,True
516,516,Basketball,2022-12-28,,Atlanta Hawks - Brooklyn Nets,True
517,517,Basketball,2022-12-28,,Miami Heat - Los Angeles Lakers,True
518,518,Basketball,2022-12-28,,Chicago Bulls - Milwaukee Bucks,True
519,519,Basketball,2022-12-28,,New Orleans Pelicans - Minnesota Timberwolves,True
520,520,Basketball,2022-12-28,,Golden State Warriors - Utah Jazz,True
521,521,Basketball,2022-12-28,,Sacramento Kings - Denver Nuggets,True
522,522,Basketball,2022-12-29,,Charlotte Hornets - Oklahoma City Thunder,True
523,523,Basketball,2022-12-29,,Indiana Pacers - Cleveland Cavaliers,True
524,524,Basketball,2022-12-29,,Boston Celtics - Los Angeles Clippers,True
525,525,Basketball,2022-12-29,,Toronto Raptors - Memphis Grizzlies,True
526,526,Basketball,2022-12-29,,San Antonio Spurs - New York Knicks,True
527,527,Basketball,2022-12-29,,Dallas Mavericks - Houston Rockets,True
528,528,Basketball,2022-12-30,,Orlando Magic - Washington Wizards,True
529,529,Basketball,2022-12-30,,Atlanta Hawks - Los Angeles Lakers,True
530,530,Basketball,2022-12-30,,Toronto Raptors - Phoenix Suns,True
531,531,Basketball,2022-12-30,,Chicago Bulls - Detroit Pistons,True
532,532,Basketball,2022-12-30,,Milwaukee Bucks - Minnesota Timberwolves,True
533,533,Basketball,2022-12-30,,New Orleans Pelicans - Philadelphia 76ers,True
534,534,Basketball,2022-12-30,,Denver Nuggets - Miami Heat,True
535,535,Basketball,2022-12-30,,Golden State Warriors - Portland Trail Blazers,True
536,536,Basketball,2022-12-30,,Sacramento Kings - Utah Jazz,True
537,537,Basketball,2022-12-31,,Indiana Pacers - Los Angeles Clippers,True
538,538,Basketball,2022-12-31,,Chicago Bulls - Cleveland Cavaliers,True
539,539,Basketball,2022-12-31,,Charlotte Hornets - Brooklyn Nets,True
540,540,Basketball,2022-12-31,,Houston Rockets - New York Knicks,True
541,541,Basketball,2022-12-31,,San Antonio Spurs - Dallas Mavericks,True
542,542,Basketball,2022-12-31,,Memphis Grizzlies - New Orleans Pelicans,True
543,543,Basketball,2022-12-31,,Minnesota Timberwolves - Detroit Pistons,True
544,544,Basketball,2022-12-31,,Oklahoma City Thunder - Philadelphia 76ers,True
545,545,Basketball,2022-12-31,,Utah Jazz - Miami Heat,True
546,546,Basketball,2023-01-01,,Denver Nuggets - Boston Celtics,True
547,547,Basketball,2023-01-01,,Memphis Grizzlies - Sacramento Kings,True
548,548,Basketball,2023-01-01,,Milwaukee Bucks - Washington Wizards,True
549,549,Basketball,2023-01-02,,New York Knicks - Phoenix Suns,True
550,550,Basketball,2023-01-02,,Charlotte Hornets - Los Angeles Lakers,True
551,551,Basketball,2023-01-02,,Cleveland Cavaliers - Chicago Bulls,True
552,552,Basketball,2023-01-02,,Indiana Pacers - Toronto Raptors,True
553,553,Basketball,2023-01-02,,Philadelphia 76ers - New Orleans Pelicans,True
554,554,Basketball,2023-01-02,,Brooklyn Nets - San Antonio Spurs,True
555,555,Basketball,2023-01-02,,Houston Rockets - Dallas Mavericks,True
556,556,Basketball,2023-01-02,,Minnesota Timberwolves - Denver Nuggets,True
557,557,Basketball,2023-01-02,,Golden State Warriors - Atlanta Hawks,True
558,558,Basketball,2023-01-02,,Portland Trail Blazers - Detroit Pistons,True
559,559,Basketball,2023-01-02,,Los Angeles Clippers - Miami Heat,True
560,560,Basketball,2023-01-03,,Milwaukee Bucks - Washington Wizards,True
561,561,Basketball,2023-01-03,,Oklahoma City Thunder - Boston Celtics,True
562,562,Basketball,2023-01-03,,Utah Jazz - Sacramento Kings,True
563,563,Basketball,2023-01-04,,Charlotte Hornets - Memphis Grizzlies,True
564,564,Basketball,2023-01-04,,Cleveland Cavaliers - Phoenix Suns,True
565,565,Basketball,2023-01-04,,Orlando Magic - Oklahoma City Thunder,True
566,566,Basketball,2023-01-04,,Philadelphia 76ers - Indiana Pacers,True
567,567,Basketball,2023-01-04,,New York Knicks - San Antonio Spurs,True
568,568,Basketball,2023-01-04,,Toronto Raptors - Milwaukee Bucks,True
569,569,Basketball,2023-01-04,,Chicago Bulls - Brooklyn Nets,True
570,570,Basketball,2023-01-04,,Minnesota Timberwolves - Portland Trail Blazers,True
571,571,Basketball,2023-01-04,,New Orleans Pelicans - Houston Rockets,True
572,572,Basketball,2023-01-04,,Golden State Warriors - Detroit Pistons,True
573,573,Basketball,2023-01-04,,Los Angeles Lakers - Miami Heat,True
574,574,Basketball,2023-01-04,,Sacramento Kings - Atlanta Hawks,True
575,575,Basketball,2023-01-05,,Orlando Magic - Memphis Grizzlies,True
576,576,Basketball,2023-01-05,,Dallas Mavericks - Boston Celtics,True
577,577,Basketball,2023-01-05,,Houston Rockets - Utah Jazz,True
578,578,Basketball,2023-01-05,,Denver Nuggets - Los Angeles Clippers,True
579,579,Basketball,2023-01-06,,Indiana Pacers - Portland Trail Blazers,True
580,580,Basketball,2023-01-06,,Philadelphia 76ers - Chicago Bulls,True
581,581,Basketball,2023-01-06,,Toronto Raptors - New York Knicks,True
582,582,Basketball,2023-01-06,,Milwaukee Bucks - Charlotte Hornets,True
583,583,Basketball,2023-01-06,,Oklahoma City Thunder - Washington Wizards,True
584,584,Basketball,2023-01-06,,San Antonio Spurs - Detroit Pistons,True
